"Clave";"Fecha";"Pais";"Forma";"Texto";"Valido";"Reflexivo";"Complemento_de";"Aspecto_verbal";"Sujeto";"Perifrasis"
"MADR_M12_010";"12/12/13";"España";"rio";"… estar encerrado / a completamente lo contrario <risas = ""I""/> E: ya I: <entre_risas> …";"no";;;;;
"MADR_M12_010";"12/12/13";"España";"rio";"… / mi hermana pequeña le pasa todo lo contrario / es igual que mi padre E: ¿cómo es? a ver …";"no";;;;;
"MADR_M12_010";"12/12/13";"España";"rio";"… así // ahora mismo está en un periodo de que no tiene / no lleva mucho sin …";"no";;;;;
"MADR_M12_010";"12/12/13";"España";"rio";"… muy bie<alargamiento/>n / es que me gustan varios E: hm I: y depende / es que como me hacen …";"no";;;;;
"MADR_M12_010";"12/12/13";"España";"rio";"… / lo repetimos un día / con una chica del barrio que como no había venido con nosotros y tal …";"no";;;;;
"MADR_M12_010";"12/12/13";"España";"rio";"… coleguitas / los que son amigos de barrio y los que son amigos realmente E: ya I: te …";"no";;;;;
"MADR_M12_010";"12/12/13";"España";"rio";"… así cómo es el<alargamiento/> la zona del barrio por donde tú por el que tú te mueves por …";"no";;;;;
"MADR_M12_010";"12/12/13";"España";"rio";"… = ""I carraspea la voz""/> no es es el barrio Salamanca por así decirlo E: uhum I: …";"no";;;;;
"MADR_M12_010";"12/12/13";"España";"rio";"… de u <palabra_cortada/> del barrio nos conocíamos del grupito / …";"no";;;;;
"MADR_M12_010";"12/12/13";"España";"rio";"… = ""chasquea la lengua""/> el barrio de Salamanca es muy pijo / ¿no? …";"no";;;;;
"MADR_M12_010";"12/12/13";"España";"rio";"… pija no </entre_risas> E: además el barrio de Salamanca es un barrio muy grande …";"no";;;;;
"MADR_M12_010";"12/12/13";"España";"rio";"… </simultáneo> E: <ininteligible/> en el barrio I: y hay pijos pijazos que viven en …";"no";;;;;
"MADR_M12_010";"12/12/13";"España";"rio";"… ¿y qué </simultáneo> qué recibís del barrio de Salamanca así de<alargamiento/> …";"no";;;;;
"MADR_M12_010";"12/12/13";"España";"rio";"… y de más? I: pues de todo / que es un barrio de pijo<alargamiento/>s que<alargamiento/> / …";"no";;;;;
"MADR_M12_010";"12/12/13";"España";"rio";"… la forma de hablar de aquí del barrio de Salamanca? ¿dicen algo de cómo se habla …";"no";;;;;
"MADR_M12_010";"12/12/13";"España";"rio";"… / lo bueno es que es un barrio de<alargamiento/> / que<alargamiento/> la …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… / qué te parece o / qué<alargamiento/> criterios normalmente sigues para decidir si tratas a …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… un poco las características de este barrio<alargamiento/> qué<alargamiento/> / I: pues …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… mí me parece un<alargamiento/> barrio que está muy bien porque<alargamiento/> es …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… barrio que / dentro de / e<alargamiento/>l ambiente …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… de la universidad<alargamiento/> / es un barrio además en el que sales a la calle y tienes …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… I: <siglas = [cunéf - “Colegio Universitario de Estudios Finacieros”]> CUNEF </siglas> …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… está muy bien por eso porque me parece un barrio céntrico // me parece un barrio en el que …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… cuanto a<alargamiento/> las mejoras del barrio y eso sí // aunque esta zona del barrio de …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… pero por ejemplo el periódico del barrio de Salamanca / nosotros lo hemos empezado a …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… tuvierais un periódico / del <simultáneo> barrio </simultáneo> I: <simultáneo> hay …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… igual que<alargamiento/> el periódico del barrio de Chamartí<alargamiento/>n / son periódicos …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… viene publicidad sobre el barrio<alargamiento/> // viene<alargamiento/> / …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… el Retiro / cosas como de interés para el barrio E: hm I: y yo por ejemplo en casa de mi …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… recibo el del barrio de Chamartín / y<alargamiento/> / …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… somos <entre_risas> tan barrio de Salamanca como el que vive en la calle …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… hasta aquí? I: pues porque esta zona del barrio de Salamanca está como más descuidada yo …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… sentido E: hm ¿tú crees que dentro del barrio de Salamanca / como es grande se podrían …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… cuál es </simultáneo> la parte central de barrio de Salamanca? <simultáneo> así …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… = ""06:10""/> hm oye y<alargamiento/> el barrio ¿es tranquilo o es peligroso …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… de delincuencia? I: e<alargamiento/>l barrio en sí / a mí no me parece peligroso // y …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… que que sea una zona del barrio tranquila / ¿para diversión? I: hh E: tú …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… es <palabra_cortada/> <vacilación/> barrio de Salamanca <simultáneo> también …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… // y hay<alargamiento/> <simultáneo> horario </simultáneo> E: <simultáneo> …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… I: claro E: nocturno I: hay horario de tarde y horario de noche / ahora ya …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… en <siglas = [cunéf - “Colegio Universitario de Estudios Finacieros”]> CUNEF </siglas> es …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… // en <siglas = [cunéf - “Colegio Universitario de Estudios Finacieros”]> CUNEF </siglas> // …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… y entonces / a mí me parece un trabajo / serio // porque aunque tengas una persona que está …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… </simultáneo> I: <simultáneo> en serio </simultáneo> / claro / porque realmente …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… </entre_risas> E: cuando en los periodos que tienes de vacaciones a lo largo del …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… de <siglas = [cunéf - “Colegio Universitario de Estudios Finacieros”]> CUNEF </siglas> y …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… en <siglas = [cunéf - “Colegio Universitario de Estudios Finacieros”]> CUNEF </siglas> …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… y<alargamiento/> y más o menos ese es el horario // entonces cuando acabo las clases me vengo …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… de gente sí que son / desde luego partidarios de casarse y después ya pues sí te casas y …";"no";;;;;
"MADR_M13_018";"20/4/08";"España";"rio";"… a mí de la que yo me rodeo sí que son partidarios de eso E: ¿sí / y crees que con los chicos …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… 10 minutos”/> repetimos estamos en el barrio de Salamanca // con / A / M // hoy es día …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… o amigos o<alargamiento/> / conocidos del barrio? // I: mmm por regla general no / mira yo d …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… vives tú ahora I: sí / es que // es curioso porque todo<alargamiento/> <vacilación/> / …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… <vacilación/> / vinieras conmigo a mi barrio te sorprenderías / mm la cantidad de gente …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… y cuéntame un poco cómo es la vida en el barrio // qué<alargamiento/> I: ¡ay! pues es un …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… muy especial no sé si todos los barrios serán iguales pero<alargamiento/> mmm / …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… mm / no sé es<alargamiento/> / es un barrio más bien tirando al quiero y no puedo / E: …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… </simultáneo> E: <simultáneo> ¿es un barrio como de </simultáneo> qué nivel // …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… siempre </simultáneo> mm // pues mira el barrio este // yo creo que se construyó hace como …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… // eeh // lindando a él se encuentra el barrio de San Pascual // que<alargamiento/> …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… hm </simultáneo> I: tenemos el tanatorio<alargamiento/> / la avenida de …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… / barrio de la Concepción / o sea <silencio/> E: …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… tú has notado<alargamiento/> que el barrio ha cambiado desde que<alargamiento/> tú eras …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… el tipo de gente que vive en el barrio <silencio/> I: <ruido = ""chasquido …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… ponerte un ejemplo / recuerdo que mmm V posterior que son las plazoletas // que ahora están …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… te hablara de <vacilación/> / de aquí del barrio de Salamanca / también / los parques son …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… parque de las Avenidas en el parque del barrio de la Concepción / en el parque en todos los …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… // de aquí del barrio de Salamanca igual / E: y eso ¿desde cuándo …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… <risas = ""I""/> E: sí <entre_risas> ¡en serio! </entre_risas> // I: y<alargamiento/> / y …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… ""29:58""/> y <vacilación/> y los veranos es curioso antes como que había veranos / que corría …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… <sic> chiquitísim </sic> / y dos dormitorios / en el cual // pues // en uno duermen mis …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… / dos baños / cuatro dormitorios en este plan porque yo no solamente es mi …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… / pues fue como<alargamiento/> momentos gloriosos de mi vida ¿no? y<alargamiento/> yo me …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… // manipulador<alargamiento/> eeh / autoritario<alargamiento/> / hitleriano<alargamiento/> …";"no";;;;;
"MADR_M21_024";"15/12/08";"España";"rio";"… aunque vivíamos digamos en el mismo barrio // pero / su círculo / social / era …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… yo que sé / mm sea un superior jerárquico en cuanto a trabajo / …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… más cercanas que ahora // ahora / a un superior pero muy superior de mi trabajo / yo le …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… </simultáneo> E: <simultáneo> ¿por el barrio? </simultáneo> I: por el …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… sí veo / que ahora los de papel y los de vidrio / sí vienen / y sí vienen los autobu …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… lo que es la casa porque en los vidrios yo creo que sí ya estamos bastante …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… <palabra_cortada/> por lo menos en este barrio pasará lo mismo ya te digo que en otros …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… E: y<alargamiento/> bueno otra cosita del barrio ¿qué tal está<alargamiento/> / a nivel de …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… I: <simultáneo> este </simultáneo> barrio mal / este barrio <simultáneo> nada más que …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… era antes </simultáneo> el<alargamiento/> barrio? // I: pues nada si tenían / las casas …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… </registro_defectuoso> para el resto del barrio / ya por fin terminó el contrato con ellos / …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… mm <vacilación/> para el barrio E: uhum I: ¿sabes? pero era así lo único …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… en esta parte<alargamiento/> / del barrio no hay casi<alargamiento/> los cines y todo …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… viaje<alargamiento/> <simultáneo> largo o varios? </simultáneo> I: <simultáneo> no eran …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… años </simultáneo> varios años <simultáneo> ¿no? </simultáneo> E: …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… varios años </simultáneo> I: …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… ya no paro <entre_risas> no salgo del barrio / ya no salgo del barrio </entre_risas> E: …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… año entonces cogimos y nos fuimos a un balneario // ts cuatro días / me apetecía un montón / …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… muy bonito / está<alargamiento/> tiene un barrio judío muy bonito también / ¿sabes? / …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… I: nos pasamos por el<alargamiento/> barrio judío / que había // y un puente romano que …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… los garbanzos los tengo desde el día anterior // si son más grandes desde el día anterior …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… <ininteligible/> sitio </simultáneo> el barrio? / I: hombre el barrio me gusta mucho este …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… E: hm I: me gustaría mucho este / es un barrio <énfasis> muy caro </énfasis> // pero me …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… // E: muy bien I: así que / muy rutinario / E: <simultáneo> la rutina </simultáneo> …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… que era don V <entre_risas> el médico del barrio </entre_risas> y <vacilación/> y nada …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… habido por aquí? / ¿te suena? / ¿es un barrio conflictivo? / ¿hay delincuencia? // I: …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… aquí encima está la terraza del propietario // entonces es / fría en invierno // …";"no";;;;;
"MADR_M22_030";"10/11/09";"España";"rio";"… </simultáneo> E: <simultáneo> ¿por el barrio? </simultáneo> I: haciendo E: ¿sí? I: sí …";"no";;;;;
"MADR_M23_034";"24/6/08";"España";"rio";"… </simultáneo> E: cuéntame algo así del barrio<alargamiento/> / ¿desde cuándo llevas vivi …";"no";;;;;
"MADR_M23_034";"24/6/08";"España";"rio";"… elegante I: era muy / sí / era del dormitorio con<alargamiento/> / co<alargamiento/>n / …";"no";;;;;
"MADR_M23_034";"24/6/08";"España";"rio";"… </simultáneo> estoy viviendo aquí / en el barrio Salamanca / y la otra era de las típicas …";"no";;;;;
"MADR_M23_034";"24/6/08";"España";"rio";"… una vez I: <ruido = ""tos""/> E: he estado varios días pero I: la hija es que está en …";"no";;;;;
"MADR_M23_034";"24/6/08";"España";"rio";"… la semana santa? ¿cómo se vive aquí en el barrio de Salamanca? // I: <simultáneo> mmm …";"no";;;;;
"MADR_M23_034";"24/6/08";"España";"rio";"… dan una vueltecita // E: ahá I: por el barrio / y luego ya la vuelven a<alargamiento/> el …";"no";;;;;
"MADR_M23_034";"24/6/08";"España";"rio";"… cuando<alargamiento/> / yo que había ido varios años a Sevilla / que en Sevilla me encanta …";"no";;;;;
"MADR_M23_034";"24/6/08";"España";"rio";"… / E: sí I: entonces lo compras el día anterior // E: sí I: <tiempo = ""16:35""/> y la …";"no";;;;;
"MADR_M23_034";"24/6/08";"España";"rio";"… I: hm E: volviendo así al barrio I: ah sí E: ¿hay alguna<alargamiento/>? a …";"no";;;;;
"MADR_M23_034";"24/6/08";"España";"rio";"… de la mañana hay muy poca gente en este barrio // porque hay mucha señora mayor E: ¿es un …";"no";;;;;
"MADR_M23_034";"24/6/08";"España";"rio";"… sí E: sí I: ha sido<alargamiento/> un barrio<alargamiento/> que ahora<alargamiento/> …";"no";;;;;
"MADR_M23_034";"24/6/08";"España";"rio";"… las inquilinos E: <simultáneo> los propietarios </simultáneo> I: <simultáneo> los …";"no";;;;;
"MADR_M23_034";"24/6/08";"España";"rio";"… <énfasis> ¿ah sí? </énfasis> I: a un balneario que es una maravilla E: ¡anda! I: y …";"no";;;;;
"MADR_M23_034";"24/6/08";"España";"rio";"… [tálgo – “Tren Articulado Ligero Goicoechea Oriol”]> TALGO </siglas> le tengo una manía …";"no";;;;;
